# Time-averaged data for fix 2
# TimeStep c_KE c_PE c_PRESS c_TEMP
93 14997.3 -2.23514 0.0249844 2.50018
94 14997.5 -2.46566 0.0249835 2.50021
95 14997.6 -2.68866 0.0249827 2.50023
96 14997.8 -2.94276 0.0249817 2.50026
97 14998 -3.19219 0.0249808 2.50029
98 14998.2 -3.49202 0.0249797 2.50033
99 14998.4 -3.78387 0.0249786 2.50036
100 14998.7 -4.10798 0.0249774 2.50041
101 14999 -4.47698 0.0249761 2.50045
102 14999.3 -4.87828 0.0249746 2.5005
103 14999.6 -5.29111 0.0249731 2.50055
104 14999.9 -5.74544 0.0249715 2.50061
105 15000.3 -6.21665 0.0249699 2.50068
106 15000.7 -6.74112 0.0249681 2.50075
107 15001.2 -7.31161 0.0249661 2.50083
108 15001.7 -7.90425 0.0249642 2.50091
109 15002.3 -8.55597 0.0249621 2.50101
110 15002.9 -9.25954 0.0249598 2.50111
111 15003.6 -9.9975 0.0249576 2.50122
112 15004.3 -10.8004 0.0249553 2.50134
113 15005.1 -11.6658 0.024953 2.50147
114 15005.9 -12.6114 0.0249506 2.50161
115 15006.8 -13.557 0.0249487 2.50177
116 15007.8 -14.5741 0.024947 2.50193
117 15008.8 -15.6587 0.0249459 2.50209
118 15009.8 -16.7471 0.0249458 2.50225
119 15010.6 -17.7187 0.0249479 2.5024
120 15011.3 -18.4717 0.0249535 2.50251
121 15011.5 -18.7803 0.0249644 2.50255
122 15011.1 -18.4665 0.0249826 2.50247
123 15009.8 -17.3092 0.0250097 2.50226
124 15008 -15.5183 0.0250435 2.50196
125 15006.6 -14.1073 0.025074 2.50173
126 15007.1 -14.6896 0.0250868 2.50181
127 15009.9 -17.615 0.025078 2.50227
128 15013.9 -21.7978 0.025058 2.50295
129 15017.8 -25.8073 0.025041 2.50359
130 15020.6 -28.744 0.0250355 2.50407
131 15022.3 -30.4423 0.0250437 2.50434
132 15022.7 -30.9099 0.0250657 2.5044
133 15021.8 -30.1838 0.0251012 2.50426
134 15019.9 -28.3263 0.0251492 2.50395
135 15017.3 -25.7592 0.0252054 2.50351
136 15014.3 -22.8881 0.0252656 2.50301
137 15011.2 -19.8188 0.025328 2.50249
138 15008 -16.6766 0.0253905 2.50196
139 15005.5 -14.1934 0.0254454 2.50155
140 15004.9 -13.6167 0.025481 2.50145
141 15006.9 -15.7614 0.0254896 2.50178
142 15011.2 -20.175 0.0254747 2.50249
143 15016.7 -25.8378 0.0254469 2.50341
144 15022.4 -31.6123 0.0254172 2.50436
145 15027.6 -36.8489 0.0253923 2.50522
146 15031.9 -41.2534 0.0253757 2.50594
147 15035.1 -44.5014 0.0253708 2.50647
148 15037.2 -46.6889 0.0253771 2.50682
149 15038.5 -48.1356 0.0253915 2.50705
150 15039.5 -49.1742 0.0254106 2.50722
151 15040.4 -50.1398 0.0254314 2.50737
152 15041.4 -51.161 0.0254524 2.50752
153 15042.3 -52.1682 0.0254739 2.50768
154 15043.1 -53.0739 0.0254967 2.50782
155 15043.7 -53.7117 0.025522 2.50791
156 15044.1 -54.07 0.0255496 2.50797
157 15044.5 -54.5374 0.0255757 2.50805
158 15045.8 -55.8414 0.0255933 2.50826
159 15048.5 -58.5813 0.0255966 2.50871
160 15052.7 -62.8644 0.0255849 2.50941
161 15057.8 -68.1793 0.0255632 2.51027
162 15063.1 -73.5442 0.025541 2.51114
163 15067.6 -78.0649 0.025527 2.51189
164 15070.7 -81.2774 0.0255262 2.51242
165 15072.4 -83.0255 0.0255403 2.5127
166 15072.8 -83.4226 0.0255679 2.51276
167 15072.2 -82.8183 0.0256056 2.51266
168 15070.9 -81.5793 0.0256495 2.51245
169 15069.1 -79.8433 0.0256976 2.51215
170 15067.1 -77.7758 0.0257474 2.51181
171 15065.1 -75.8181 0.0257942 2.51148
172 15063.9 -74.6087 0.0258314 2.51127
173 15064 -74.7795 0.0258523 2.5113
174 15065.9 -76.692 0.0258533 2.5116
175 15069.3 -80.2163 0.0258354 2.51218
176 15074 -84.9841 0.0258021 2.51296
177 15079.6 -90.6854 0.0257569 2.5139
178 15085.9 -96.9993 0.025703 2.51494
179 15092.5 -103.636 0.0256439 2.51604
180 15099.1 -110.342 0.025583 2.51714
181 15105.2 -116.58 0.0255255 2.51817
182 15110.7 -122.114 0.0254744 2.51909
183 15115.4 -126.886 0.0254308 2.51987
184 15119.4 -130.85 0.0253954 2.52053
185 15122.7 -134.182 0.0253668 2.52108
186 15125.5 -137.072 0.0253435 2.52155
187 15128.3 -139.794 0.0253226 2.52201
188 15131.1 -142.697 0.0253014 2.52248
189 15134.3 -145.851 0.0252788 2.52301
190 15137.6 -149.271 0.0252552 2.52357
191 15141 -152.729 0.0252331 2.52413
192 15144.1 -155.894 0.0252154 2.52465
193 15146.7 -158.511 0.0252049 2.52508
194 15148.6 -160.431 0.0252031 2.52539
195 15149.7 -161.598 0.0252108 2.52558
196 15150 -161.947 0.0252287 2.52563
197 15149.4 -161.468 0.0252566 2.52554
198 15148 -160.074 0.0252949 2.5253
199 15145.8 -157.932 0.0253421 2.52493
200 15142.9 -155.062 0.025397 2.52445
201 15139.6 -151.829 0.0254561 2.5239
202 15136.3 -148.517 0.025516 2.52335
203 15133.2 -145.486 0.0255726 2.52284
204 15130.7 -143.023 0.0256229 2.52242
205 15128.9 -141.201 0.0256655 2.52211
206 15127.6 -139.973 0.0257009 2.5219
207 15126.7 -139.152 0.0257302 2.52175
208 15126.1 -138.602 0.0257547 2.52165
209 15125.7 -138.247 0.025775 2.52159
210 15125.5 -138.075 0.0257911 2.52155
211 15125.5 -138.052 0.0258031 2.52154
212 15125.7 -138.264 0.0258104 2.52158
213 15126.1 -138.706 0.0258128 2.52165
214 15126.8 -139.414 0.0258105 2.52176
215 15127.6 -140.244 0.0258045 2.52189
216 15128.5 -141.153 0.0257952 2.52204
217 15129.5 -142.179 0.0257827 2.52221
218 15130.7 -143.404 0.0257663 2.52241
219 15132.1 -144.919 0.0257452 2.52265
220 15133.8 -146.645 0.0257202 2.52294
221 15135.7 -148.522 0.0256922 2.52325
222 15137.5 -150.337 0.0256637 2.52354
223 15139 -151.844 0.025637 2.52379
224 15139.9 -152.897 0.0256139 2.52395
225 15140.4 -153.426 0.0255948 2.52404
226 15140.7 -153.623 0.0255779 2.52407
227 15140.9 -153.858 0.02556 2.52411
228 15141.5 -154.455 0.025538 2.52421
229 15142.7 -155.679 0.0255094 2.52441
230 15144.6 -157.579 0.025474 2.52472
231 15146.9 -159.953 0.0254335 2.52512
232 15149.6 -162.662 0.02539 2.52556
233 15152.3 -165.345 0.0253469 2.52601
234 15154.6 -167.792 0.0253068 2.5264
235 15156.5 -169.72 0.0252724 2.52672
236 15157.8 -171.012 0.0252452 2.52693
237 15158.4 -171.634 0.0252255 2.52703
238 15158.4 -171.721 0.0252124 2.52704
239 15158.2 -171.415 0.0252042 2.52699
240 15157.8 -171.042 0.0251983 2.52693
241 15157.4 -170.73 0.0251933 2.52687
242 15157.1 -170.455 0.0251891 2.52682
243 15156.8 -170.157 0.0251862 2.52676
244 15156.4 -169.752 0.0251856 2.52669
245 15155.8 -169.188 0.0251876 2.5266
246 15155.1 -168.532 0.0251914 2.52648
247 15154.5 -167.94 0.0251956 2.52638
248 15154.1 -167.51 0.0251989 2.52631
249 15153.9 -167.373 0.0252002 2.52628
250 15154 -167.499 0.0251997 2.52629
251 15154.2 -167.785 0.0251985 2.52633
252 15154.5 -168.046 0.0251978 2.52638
253 15154.9 -168.449 0.0251965 2.52644
254 15155.5 -169.029 0.0251938 2.52655
255 15156.6 -170.091 0.0251876 2.52672
256 15158 -171.577 0.0251783 2.52697
257 15159.7 -173.25 0.0251684 2.52724
258 15161.1 -174.713 0.0251617 2.52748
259 15161.9 -175.55 0.0251622 2.52762
260 15162 -175.554 0.025172 2.52763
261 15161.2 -174.783 0.0251907 2.5275
262 15159.9 -173.446 0.0252158 2.52728
263 15158.4 -171.994 0.0252431 2.52703
264 15157.1 -170.67 0.0252699 2.52681
265 15155.8 -169.431 0.0252961 2.5266
266 15154.4 -168.059 0.0253237 2.52636
267 15152.7 -166.316 0.0253541 2.52607
268 15150.7 -164.389 0.0253854 2.52575
269 15149 -162.716 0.0254133 2.52547
270 15148.1 -161.764 0.0254329 2.52531
271 15148.1 -161.779 0.0254415 2.52531
272 15149 -162.734 0.0254395 2.52547
273 15150.8 -164.5 0.0254279 2.52576
274 15153.3 -167.07 0.0254072 2.52619
275 15156.5 -170.282 0.0253793 2.52672
276 15160.1 -173.908 0.0253467 2.52731
277 15163.7 -177.524 0.0253139 2.52791
278 15166.8 -180.768 0.0252849 2.52844
279 15169.4 -183.356 0.0252627 2.52886
280 15171 -184.951 0.0252503 2.52913
281 15171.5 -185.523 0.0252489 2.52922
282 15170.8 -184.862 0.02526 2.52911
283 15168.9 -182.945 0.0252836 2.52879
284 15166.1 -180.109 0.0253162 2.52832
285 15163.2 -177.079 0.0253501 2.52783
286 15161.3 -175.122 0.0253731 2.52751
287 15161.5 -175.322 0.0253747 2.52755
288 15164.1 -178.011 0.0253519 2.52799
289 15168.5 -182.428 0.0253118 2.52871
290 15173.4 -187.395 0.0252658 2.52953
291 15178 -192.032 0.0252231 2.53029
292 15181.7 -195.765 0.0251892 2.53091
293 15184.4 -198.484 0.0251659 2.53137
294 15186.2 -200.286 0.0251526 2.53167
295 15187.2 -201.349 0.0251481 2.53184
296 15187.6 -201.717 0.0251512 2.5319
297 15187.6 -201.7 0.0251595 2.53191
298 15187.4 -201.507 0.0251709 2.53187
299 15187.2 -201.293 0.0251838 2.53183
300 15186.9 -201.007 0.0251983 2.53178
301 15186.5 -200.626 0.0252144 2.53171
302 15185.9 -200.031 0.0252333 2.53161
303 15185 -199.218 0.0252547 2.53147
304 15184.1 -198.272 0.0252777 2.53132
305 15183.4 -197.571 0.0252988 2.5312
306 15183 -197.179 0.0253172 2.53113
307 15182.7 -196.9 0.0253346 2.53108
308 15182 -196.28 0.0253554 2.53097
309 15180.7 -194.882 0.0253832 2.53074
310 15178.5 -192.716 0.0254182 2.53038
311 15175.7 -189.934 0.0254584 2.52992
312 15172.5 -186.717 0.0255017 2.52938
313 15169 -183.205 0.0255458 2.5288
314 15165.8 -179.939 0.0255857 2.52826
315 15163.6 -177.672 0.0256135 2.52789
316 15163 -177.121 0.0256221 2.5278
317 15164.2 -178.406 0.0256105 2.528
318 15166.7 -180.955 0.0255837 2.52842
319 15169.9 -184.101 0.0255481 2.52895
320 15173.4 -187.638 0.0255063 2.52954
321 15177.3 -191.503 0.0254593 2.53018
322 15181.6 -195.792 0.0254069 2.53089
323 15186.2 -200.434 0.02535 2.53167
324 15191 -205.227 0.0252914 2.53247
325 15195.5 -209.783 0.0252354 2.53322
326 15199.4 -213.768 0.025186 2.53387
327 15202.5 -216.827 0.0251466 2.53438
328 15204.5 -218.88 0.0251183 2.53472
329 15205.6 -220.022 0.0251007 2.53491
330 15206 -220.342 0.0250928 2.53496
331 15205.6 -219.988 0.0250934 2.5349
332 15204.7 -219.111 0.0251011 2.53475
333 15203.3 -217.73 0.0251152 2.53452
334 15201.4 -215.89 0.025135 2.53421
335 15199.2 -213.654 0.0251596 2.53384
336 15196.8 -211.221 0.0251868 2.53343
337 15194.4 -208.836 0.0252138 2.53303
338 15192.5 -206.952 0.0252361 2.53272
339 15191.4 -205.876 0.0252504 2.53254
340 15191.2 -205.716 0.0252559 2.5325
341 15191.6 -206.156 0.025255 2.53257
342 15192.3 -206.889 0.0252511 2.53268
343 15192.8 -207.446 0.0252481 2.53277
344 15193.2 -207.754 0.0252472 2.53283
345 15193.2 -207.813 0.0252486 2.53283
346 15193.2 -207.832 0.0252506 2.53283
347 15193.3 -207.938 0.0252514 2.53285
348 15193.8 -208.402 0.0252493 2.53293
349 15194.4 -209.134 0.0252451 2.53304
350 15195 -209.757 0.0252425 2.53314
351 15195.1 -209.881 0.0252455 2.53314
352 15194.1 -208.964 0.025259 2.53298
353 15191.5 -206.462 0.0252877 2.53256
354 15187.3 -202.201 0.0253332 2.53185
355 15181.7 -196.527 0.0253914 2.53091
356 15176.4 -191.035 0.0254466 2.53003
357 15173.7 -188.262 0.0254746 2.52958
358 15174.8 -189.528 0.0254633 2.52977
359 15178.7 -193.447 0.025425 2.53041
360 15183.3 -198.19 0.0253779 2.53119
361 15187.5 -202.338 0.0253354 2.53188
362 15190.6 -205.472 0.0253028 2.5324
363 15192.5 -207.406 0.0252825 2.53272
364 15193.1 -208.013 0.0252759 2.53281
365 15192.3 -207.23 0.0252838 2.53268
366 15190.1 -205.054 0.0253062 2.53232
367 15186.6 -201.554 0.0253423 2.53173
368 15181.9 -196.865 0.02539 2.53096
369 15176.5 -191.345 0.0254454 2.53005
370 15170.9 -185.717 0.0255012 2.52912
371 15166 -180.788 0.0255487 2.5283
372 15162.6 -177.4 0.0255792 2.52774
373 15161.4 -176.131 0.0255872 2.52753
374 15162.1 -176.963 0.0255726 2.52765
375 15164.4 -179.266 0.0255411 2.52803
376 15167.5 -182.444 0.025499 2.52855
377 15171 -185.975 0.0254513 2.52914
378 15174.8 -189.709 0.0254004 2.52976
379 15178.7 -193.601 0.0253473 2.53041
380 15182.6 -197.554 0.0252936 2.53107
381 15186.5 -201.45 0.0252414 2.53172
382 15190 -204.987 0.0251939 2.53231
383 15192.9 -207.878 0.0251545 2.53278
384 15194.8 -209.835 0.0251264 2.5331
385 15195.7 -210.699 0.0251114 2.53324
386 15195.4 -210.413 0.02511 2.5332
387 15194.1 -209.156 0.0251209 2.53298
388 15192.1 -207.115 0.0251418 2.53264
389 15189.6 -204.665 0.0251692 2.53223
390 15187.1 -202.08 0.0251998 2.53181
391 15184.6 -199.591 0.0252315 2.5314
392 15182.2 -197.181 0.0252638 2.531
393 15179.8 -194.796 0.0252973 2.5306
394 15177.3 -192.315 0.0253325 2.53018
395 15174.7 -189.692 0.0253697 2.52974
396 15171.7 -186.765 0.0254096 2.52926
397 15168.5 -183.47 0.0254527 2.52871
398 15165 -179.98 0.025497 2.52813
399 15161.8 -176.757 0.0255374 2.5276
400 15159.5 -174.49 0.0255674 2.52722
401 15158.5 -173.486 0.0255836 2.52704
402 15158.5 -173.572 0.0255873 2.52705
403 15159.5 -174.55 0.0255803 2.52722
404 15161.2 -176.266 0.0255643 2.5275
405 15163.3 -178.42 0.0255425 2.52784
406 15165.3 -180.387 0.0255205 2.52817
407 15166.7 -181.815 0.0255023 2.52841
408 15167.5 -182.657 0.0254886 2.52855
409 15168.1 -183.172 0.0254767 2.52865
410 15168.8 -183.884 0.0254621 2.52877
411 15169.9 -184.999 0.0254428 2.52896
412 15171.5 -186.594 0.0254183 2.52922
413 15173.7 -188.743 0.0253881 2.52959
414 15176.6 -191.631 0.0253511 2.53006
415 15179.9 -195.059 0.0253095 2.53062
416 15183.2 -198.35 0.0252701 2.53116
417 15185.5 -200.736 0.0252406 2.53155
418 15186.3 -201.556 0.0252272 2.53169
419 15185.4 -200.671 0.0252318 2.53154
420 15183 -198.196 0.025253 2.53113
421 15179.6 -194.748 0.0252842 2.53057
422 15176.5 -191.609 0.0253137 2.53006
423 15174.7 -189.742 0.0253315 2.52975
424 15174.4 -189.463 0.0253345 2.5297
425 15175.3 -190.423 0.0253259 2.52985
426 15176.9 -192.018 0.0253112 2.53012
427 15178.6 -193.759 0.0252951 2.5304
428 15180.1 -195.338 0.025281 2.53066
429 15181.2 -196.4 0.025272 2.53084
430 15181.7 -196.883 0.0252692 2.53092
431 15181.6 -196.734 0.025273 2.53089
432 15181 -196.171 0.0252813 2.53081
433 15180.7 -195.808 0.0252883 2.53075
434 15181.5 -196.531 0.0252859 2.53087
435 15183.6 -198.713 0.0252705 2.53124
436 15186.7 -201.933 0.0252469 2.53175
437 15189.5 -204.736 0.0252283 2.53221
438 15190.7 -206.007 0.0252259 2.53241
439 15189.8 -205.087 0.0252457 2.53227
440 15186.9 -202.139 0.0252862 2.53179
441 15182.7 -197.831 0.0253408 2.53108
442 15178.1 -193.107 0.0253998 2.53031
443 15174 -189.053 0.0254526 2.52963
444 15171.1 -186.189 0.0254936 2.52916
445 15169.4 -184.477 0.0255225 2.52886
446 15168.2 -183.412 0.0255438 2.52867
447 15167.2 -182.414 0.0255623 2.52851
448 15166.2 -181.381 0.0255792 2.52833
449 15165.4 -180.568 0.0255918 2.52819
450 15165.2 -180.437 0.0255957 2.52817
451 15166.4 -181.536 0.0255858 2.52836
452 15169.3 -184.46 0.0255568 2.52885
453 15173.8 -189.053 0.0255108 2.5296
454 15178.6 -193.916 0.0254612 2.53041
455 15182.5 -197.74 0.0254211 2.53104
456 15184.8 -200.083 0.0253952 2.53143
457 15185.8 -201.011 0.025383 2.5316
458 15185.7 -200.91 0.0253814 2.53158
459 15184.8 -199.961 0.0253885 2.53143
460 15183.1 -198.265 0.025403 2.53115
461 15181 -196.118 0.0254223 2.53079
462 15178.7 -193.83 0.0254424 2.53042
463 15176.9 -192.006 0.0254578 2.53012
464 15175.8 -190.875 0.0254657 2.52993
465 15175.2 -190.376 0.0254667 2.52984
466 15175.2 -190.339 0.025462 2.52983
467 15176 -191.125 0.0254482 2.52997
468 15178 -193.127 0.0254221 2.53029
469 15180.8 -196.01 0.0253868 2.53076
470 15183.7 -198.959 0.0253507 2.53124
471 15185.8 -201.07 0.0253221 2.5316
472 15186.7 -202.014 0.025305 2.53176
473 15186.5 -201.729 0.0252998 2.53171
474 15185.3 -200.503 0.0253041 2.53151
475 15183.6 -198.785 0.025313 2.53124
476 15182.2 -197.324 0.0253198 2.531
477 15181.6 -196.691 0.0253182 2.5309
478 15182.3 -197.382 0.0253042 2.53102
479 15184.1 -199.197 0.0252792 2.53132
480 15186.6 -201.745 0.0252476 2.53173
481 15189.1 -204.362 0.0252157 2.53216
482 15191.3 -206.518 0.0251888 2.53251
483 15192.7 -207.919 0.0251702 2.53274
484 15193.2 -208.434 0.0251613 2.53283
485 15192.9 -208.12 0.025162 2.53278
486 15191.9 -207.083 0.0251711 2.53261
487 15190.2 -205.432 0.0251878 2.53233
488 15187.8 -203.042 0.0252127 2.53193
489 15184.7 -199.914 0.0252459 2.53141
490 15180.7 -195.956 0.0252875 2.53075
491 15176.1 -191.312 0.0253355 2.52998
492 15171.2 -186.455 0.0253853 2.52917
493 15166.8 -181.987 0.02543 2.52843
494 15163.5 -178.717 0.0254617 2.52789
495 15162 -177.204 0.0254747 2.52763
496 15162.2 -177.508 0.0254681 2.52767
497 15164 -179.373 0.0254445 2.52797
498 15166.9 -182.338 0.0254087 2.52845
499 15170.3 -185.797 0.0253666 2.52901
500 15173.5 -189.055 0.0253253 2.52955
501 15176 -191.532 0.0252906 2.52996
502 15177.3 -192.876 0.0252665 2.53018
503 15177.5 -193.018 0.0252536 2.53021
504 15176.7 -192.223 0.0252497 2.53009
505 15175.5 -190.924 0.0252504 2.52989
506 15174.4 -189.728 0.02525 2.5297
507 15173.9 -189.24 0.0252429 2.52961
508 15174.3 -189.645 0.0252268 2.52969
509 15175.7 -191.039 0.0252014 2.52991
510 15177.5 -192.919 0.0251709 2.53022
511 15179.5 -194.875 0.0251399 2.53054
512 15181.1 -196.534 0.0251121 2.53082
513 15182.3 -197.764 0.0250891 2.53102
514 15183 -198.448 0.0250719 2.53114
515 15183.3 -198.7 0.0250599 2.53118
516 15183.1 -198.54 0.0250529 2.53115
517 15182.6 -198.061 0.0250497 2.53107
518 15182.1 -197.501 0.0250482 2.53098
519 15181.8 -197.243 0.0250448 2.53094
520 15182.2 -197.583 0.0250367 2.531
521 15183.2 -198.606 0.025023 2.53117
522 15184.7 -200.136 0.0250057 2.53141
523 15186.3 -201.82 0.0249883 2.53169
524 15187.9 -203.345 0.0249737 2.53195
525 15189.1 -204.628 0.0249633 2.53216
526 15190 -205.519 0.0249587 2.5323
527 15190.4 -205.869 0.0249613 2.53236
528 15190.1 -205.628 0.0249719 2.53232
529 15189.2 -204.699 0.0249914 2.53216
530 15187.5 -203.029 0.0250202 2.53188
531 15185 -200.543 0.0250584 2.53147
532 15181.8 -197.351 0.0251049 2.53094
533 15178.1 -193.635 0.0251574 2.53032
534 15174.2 -189.743 0.0252122 2.52967
535 15170.7 -186.212 0.0252635 2.52908
536 15168.1 -183.607 0.0253053 2.52864
537 15166.7 -182.26 0.0253343 2.52841
538 15166.3 -181.913 0.0253526 2.52835
539 15166.6 -182.2 0.0253637 2.5284
540 15167.2 -182.817 0.0253705 2.5285
541 15167.7 -183.374 0.0253765 2.52859
542 15167.8 -183.452 0.0253859 2.52859
543 15167.2 -182.857 0.0254001 2.5285
544 15166.4 -182.082 0.0254148 2.52837
545 15166.3 -181.92 0.0254221 2.52835
546 15167.4 -182.994 0.0254162 2.52853
547 15169.6 -185.219 0.0253982 2.5289
548 15172.3 -187.953 0.025374 2.52935
549 15175.1 -190.766 0.0253479 2.52982
550 15177.9 -193.587 0.0253213 2.53029
551 15180.5 -196.161 0.0252967 2.53071
552 15182.5 -198.127 0.0252776 2.53105
553 15183.8 -199.391 0.0252654 2.53126
554 15184.5 -200.103 0.0252589 2.53138
555 15185 -200.61 0.0252547 2.53147
556 15185.8 -201.359 0.0252486 2.5316
557 15187.1 -202.628 0.0252383 2.53181
558 15188.8 -204.419 0.0252238 2.5321
559 15191 -206.518 0.025207 2.53246
560 15193.2 -208.787 0.0251901 2.53284
561 15195.2 -210.878 0.0251766 2.53317
562 15196.6 -212.211 0.0251719 2.5334
563 15196.7 -212.379 0.0251806 2.53342
564 15195.2 -210.895 0.025207 2.53317
565 15192 -207.602 0.0252523 2.53263
566 15187.1 -202.706 0.0253142 2.53181
567 15181 -196.574 0.0253883 2.5308
568 15174.5 -189.967 0.0254667 2.52971
569 15168.5 -183.917 0.0255388 2.52871
570 15164.1 -179.448 0.0255939 2.52798
571 15161.8 -177.169 0.025626 2.5276
572 15161.5 -176.974 0.0256356 2.52755
573 15163.1 -178.492 0.0256258 2.52781
574 15166.2 -181.654 0.0255979 2.52833
575 15170.5 -186.028 0.0255563 2.52905
576 15175.2 -190.76 0.0255098 2.52983
577 15179.1 -194.786 0.0254691 2.53049
578 15181.7 -197.426 0.0254407 2.53092
579 15183.1 -198.68 0.025425 2.53114
580 15183.8 -199.347 0.025415 2.53126
581 15184.8 -200.307 0.0254023 2.53143
582 15186.6 -202.159 0.0253815 2.53174
583 15189.2 -204.714 0.0253544 2.53216
584 15191.9 -207.482 0.025326 2.53261
585 15194.1 -209.748 0.025303 2.53299
586 15195.4 -211.059 0.02529 2.5332
587 15195.5 -211.125 0.0252897 2.53321
588 15194.2 -209.834 0.025303 2.533
589 15191.9 -207.476 0.0253272 2.53261
590 15189.2 -204.7 0.0253554 2.53217
591 15187.4 -202.795 0.0253756 2.53186
592 15187.4 -202.793 0.0253777 2.53186
593 15189.2 -204.718 0.0253616 2.53216
594 15191.7 -207.337 0.0253388 2.53258
595 15193.5 -209.181 0.0253234 2.53288
596 15193.7 -209.4 0.0253236 2.53291
597 15192.2 -207.841 0.0253406 2.53266
598 15189.4 -205.041 0.0253696 2.5322
599 15186.2 -201.775 0.0254028 2.53166
600 15183.2 -198.754 0.0254331 2.53116
601 15181 -196.597 0.0254544 2.5308
602 15180.2 -195.785 0.0254616 2.53067
603 15181 -196.583 0.0254524 2.5308
604 15182.8 -198.484 0.0254318 2.5311
605 15184.8 -200.532 0.0254087 2.53143
606 15186.4 -202.116 0.0253892 2.53169
607 15187.4 -203.178 0.0253743 2.53187
608 15187.9 -203.708 0.025364 2.53196
609 15188.1 -203.851 0.0253572 2.53198
610 15187.9 -203.652 0.0253535 2.53195
611 15187.6 -203.294 0.025351 2.5319
612 15187.5 -203.166 0.0253463 2.53189
613 15187.9 -203.558 0.0253365 2.53196
614 15189 -204.609 0.0253203 2.53213
615 15190.5 -206.125 0.0252998 2.53238
616 15192.1 -207.718 0.0252783 2.53265
617 15193.6 -209.192 0.0252581 2.5329
